13,609,1
-22,893,1
189,1456,1
403,1404,1
-71,333,1
-39,-22,1
88,112,1
57,-219,1
-67,-11,1
-5,498,1
419,1281,1
152,116,1
73,220,1
-35,1397,1
235,767,1
103,-113,1
-54,365,1
378,372,1
437,464,1
116,1055,1
-20,266,1
69,9,1
162,1471,1
451,451,1
-1,-106,1
124,773,1
-6,-168,1
369,15,1
-79,797,1
260,1049,1
476,0,1
-39,1420,1
413,1313,1
245,1372,1
434,-39,1
-72,600,1
479,1310,1
8,753,1
239,1472,1
470,334,1
306,1002,1
401,406,1
4,46,1
387,173,1
435,325,1
472,403,1
95,232,1
69,1093,1
194,1350,1
-25,-39,1
266,1333,1
79,962,1
24,1289,1
420,907,1
48,1128,1
388,-182,1
-28,51,1
319,695,1
-1,-233,1
441,242,1
257,465,1
331,472,1
369,607,1
346,-252,1
171,1068,1
431,500,1
315,567,1
440,1040,1
-46,160,1
374,739,1
438,918,1
343,467,1
118,759,1
364,-15,1
-64,196,1
320,1370,1
261,747,1
455,269,1
266,486,1
452,964,1
460,-87,1
399,338,1
17,371,1
38,-59,1
-24,963,1
214,1468,1
356,1280,1
73,662,1
190,752,1
86,1204,1
74,1177,1
-23,1112,1
73,652,1
27,629,1
322,603,1
201,1418,1
436,77,1
320,715,1
136,1407,1
-84,1479,1
424,1151,1
330,171,1
260,499,1
49,769,1
460,955,1
311,-135,1
-32,596,1
333,1433,1
-66,859,1
-2,-151,1
-13,624,1
442,350,1
171,1424,1
355,209,1
294,788,1
66,672,1
29,928,1
31,961,1
463,339,1
391,508,1
-57,-63,1
15,901,1
460,569,1
317,1358,1
93,1420,1
-60,1156,1
63,1468,1
-59,-280,1
227,1446,1
361,481,1
414,1157,1
8,52,1
397,462,1
345,1458,1
417,9,1
-1,1299,1
196,1340,1
446,1300,1
431,-141,1
218,760,1
355,350,1
402,948,1
1,444,1
143,1026,1
305,291,1
436,516,1
405,-257,1
387,360,1
248,-217,1
468,1329,1
70,616,1
201,1413,1
457,1386,1
-45,328,1
375,788,1
-40,552,1
22,157,1
267,-141,1
408,-90,1
151,1434,1
19,663,1
389,632,1
-4,176,1
216,1389,1
445,-143,1
79,100,1
325,142,1
60,1295,1
448,-10,1
439,231,1
140,119,1
60,-185,1
458,-216,1
19,147,1
379,829,1
93,772,1
-73,-73,1
-59,-273,1
52,67,1
446,353,1
-47,770,1
213,-151,1
-3,1256,1
-36,-51,1
45,416,1
433,1380,1
-2,30,1
329,516,1
278,-122,1
237,1084,1
440,-221,1
204,1478,1
155,1322,1
39,352,1
